id,name,year,pick,team,seasons,games,minutes,VORP,WS,WA,RWAR,VORP_top,WS_top,WA_top,RWAR_top,image
grayaa01,Aaron Gray,2007,49,CHI,7,318,3851,-1.40,6.10,2.75,-0.23,-0.80,5.50,2.95,0.49,false
seibure01,Renaldas Seibutis,2007,50,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
curryja01,JamesOn Curry,2007,51,CHI,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
greenta01,Taurean Green,2007,52,POR,1,17,74,-0.10,-0.10,0.12,-0.10,-0.10,-0.10,0.12,-0.10,false
nichode01,Demetris Nichols,2007,53,POR,2,18,58,-0.10,-0.20,0.10,-0.15,-0.10,-0.20,0.10,-0.15,false
newlebr01,Brad Newley,2007,54,HOU,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hillhe02,Herbert Hill,2007,55,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
sessira01,Ramon Sessions,2007,56,MIL,11,691,16119,5.30,28.80,15.06,9.61,5.30,21.80,13.02,8.75,true
mejiasa01,Sammy Mejia,2007,57,DET,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
printgi01,Georgios Printezis,2007,58,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
strawdj01,D.J. Strawberry,2007,59,PHO,1,33,270,-0.20,-0.20,-0.12,-0.15,-0.20,-0.20,-0.12,-0.15,false
rakovmi01,Milovan Raković,2007,60,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
rosede01,Derrick Rose,2008,1,CHI,13,672,21317,18.30,44.30,32.53,34.33,15.00,33.10,28.72,26.89,true
beaslmi01,Michael Beasley,2008,2,MIA,11,609,13903,0.80,15.60,5.87,-0.35,2.10,13.90,6.31,4.09,true
mayooj01,O.J. Mayo,2008,3,MIN,8,547,16919,4.80,21.90,2.06,15.63,5.30,19.50,3.68,14.25,true
westbru01,Russell Westbrook,2008,4,SEA,14,982,34144,55.90,106.10,127.40,106.09,32.70,59.40,77.22,62.37,true
loveke01,Kevin Love,2008,5,MEM,14,768,24075,32.90,86.40,82.30,65.74,22.10,52.90,54.86,45.74,true
gallida01,Danilo Gallinari,2008,6,NYK,13,690,20738,20.40,61.50,55.11,51.15,12.60,34.80,33.76,32.33,true
gordoer01,Eric Gordon,2008,7,LAC,14,725,23559,9.00,36.00,33.05,24.26,6.40,21.60,25.10,19.55,true
alexajo01,Joe Alexander,2008,8,MIL,2,67,745,-0.30,0.40,0.84,-0.54,-0.30,0.40,0.84,-0.54,false
augusdj01,D.J. Augustin,2008,9,CHA,14,951,22417,7.80,47.10,13.29,11.52,6.80,28.50,13.96,12.64,true
lopezbr01,Brook Lopez,2008,10,NJN,14,856,25922,21.80,71.10,64.21,38.70,12.40,36.90,43.01,25.02,true
bayleje01,Jerryd Bayless,2008,11,IND,11,586,12486,1.20,18.80,1.02,1.74,2.20,13.90,4.87,5.23,true
thompja02,Jason Thompson,2008,12,SAC,8,588,14819,-2.30,23.80,20.64,10.16,0.60,17.10,16.17,8.13,true
rushbr01,Brandon Rush,2008,13,POR,9,481,10564,1.60,11.20,1.29,-2.92,2.80,11.50,3.92,2.32,true
randoan01,Anthony Randolph,2008,14,GSW,6,252,3841,0.50,5.80,4.26,0.29,0.60,5.30,4.00,0.74,false
lopezro01,Robin Lopez,2008,15,PHO,14,920,20264,5.10,48.50,26.19,17.91,5.80,30.30,21.55,18.43,true
speigma01,Marreese Speights,2008,16,PHI,10,705,10640,-0.60,25.80,-0.46,-1.91,1.00,17.50,3.23,2.46,true
hibbero01,Roy Hibbert,2008,17,TOR,9,662,16389,3.60,35.70,35.47,20.32,4.10,26.00,32.48,20.03,true
mcgeeja01,JaVale McGee,2008,18,WAS,14,781,13365,6.90,40.30,19.55,8.55,5.40,24.90,14.20,10.45,true
hicksjj01,J.J. Hickson,2008,19,CLE,8,534,11925,0.60,21.80,0.36,-7.54,2.20,18.00,3.31,0.41,true
ajincal01,Alexis Ajinça,2008,20,CHA,7,293,3905,-0.80,7.60,4.59,1.44,-0.10,7.70,4.33,1.85,false
anderry01,Ryan Anderson,2008,21,NJN,12,649,16769,12.80,46.90,35.48,36.08,9.80,31.80,28.03,26.24,true
leeco01,Courtney Lee,2008,22,ORL,12,811,21938,8.00,39.30,22.02,23.08,5.20,22.00,16.65,13.94,true
koufoko01,Kosta Koufos,2008,23,UTA,11,686,11271,1.90,28.20,19.14,11.61,2.80,20.70,15.12,10.67,true
ibakase01,Serge Ibaka,2008,24,SEA,13,868,24361,15.60,71.30,72.14,35.89,9.60,38.90,45.91,26.30,true
batumni01,Nicolas Batum,2008,25,HOU,14,875,27062,25.00,61.20,56.11,41.40,13.80,30.50,35.95,25.17,true
hillge01,George Hill,2008,26,SAS,14,848,23259,19.30,68.50,64.70,50.35,12.00,36.50,41.21,29.68,true
arthuda01,Darrell Arthur,2008,27,NOH,9,503,8945,-0.30,12.50,7.64,4.97,1.00,10.60,8.45,6.82,true
greendo01,Donté Greene,2008,28,MEM,4,253,4259,-1.00,1.60,4.11,0.15,-1.00,1.60,4.11,0.15,false
whitedj01,D.J. White,2008,29,DET,6,138,2111,0.00,3.80,0.73,-1.15,0.50,3.80,1.26,0.31,false
giddejr01,J.R. Giddens,2008,30,BOS,2,38,247,-0.20,0.10,0.09,-0.03,-0.20,0.10,0.09,-0.03,false
pekovni01,Nikola Peković,2008,31,MIN,6,271,6744,2.30,18.80,11.31,9.94,3.10,18.90,11.85,11.18,false
sharpwa01,Walter Sharpe,2008,32,SEA,1,8,20,0.00,-0.10,0.03,-0.04,0.00,-0.10,0.03,-0.04,false
dorsejo01,Joey Dorsey,2008,33,POR,4,130,1488,-0.20,2.80,2.33,0.73,-0.20,2.80,2.33,0.73,false
chalmma01,Mario Chalmers,2008,34,MIN,9,646,17245,5.90,32.30,44.05,35.39,5.80,23.30,35.77,28.56,true
jordade01,DeAndre Jordan,2008,35,LAC,14,959,25929,21.90,93.90,89.75,41.48,15.60,56.60,68.01,36.06,true
asikom01,Ömer Aşık,2008,36,POR,8,471,9216,0.20,20.80,22.92,11.21,1.20,18.20,21.66,12.81,false
mbahalu01,Luc Mbah a Moute,2008,37,MIL,12,689,16038,2.00,26.00,24.33,20.50,3.30,19.40,19.56,14.91,true
weaveky01,Kyle Weaver,2008,38,CHA,3,73,1379,0.30,1.50,2.75,2.00,0.30,1.50,2.75,2.00,false
weemsso01,Sonny Weems,2008,39,CHI,4,183,3335,-1.80,0.10,0.88,-3.40,-1.80,0.10,0.88,-3.40,true
douglch01,Chris Douglas-Roberts,2008,40,NJN,6,222,4381,-0.20,5.40,2.23,0.10,0.40,5.40,2.75,1.55,true
jawaina01,Nathan Jawai,2008,41,IND,2,45,431,-0.30,0.20,0.24,-0.25,-0.30,0.20,0.24,-0.25,false
singlse01,Sean Singletary,2008,42,SAC,1,37,303,-0.20,0.00,-0.16,-0.01,-0.20,0.00,-0.16,-0.01,false
ewingpa02,Patrick Ewing,2008,43,SAC,1,7,19,0.00,-0.10,0.03,-0.05,0.00,-0.10,0.03,-0.05,false
tomican01,Ante Tomić,2008,44,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
dragigo01,Goran Dragić,2008,45,SAS,14,872,24326,16.60,56.00,47.43,44.98,12.60,35.60,32.18,33.71,false
plaistr02,Trent Plaisted,2008,46,SEA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
walkebi01,Henry Walker,2008,47,WAS,5,181,3016,0.20,4.90,4.03,3.30,0.20,4.90,4.03,3.30,false
hairsma01,Malik Hairston,2008,48,PHO,2,62,472,0.00,0.80,0.52,0.12,0.00,0.80,0.52,0.12,false
hendrri02,Richard Hendrix,2008,49,GSW,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hardide01,DeVon Hardin,2008,50,SEA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
fostesh01,Shan Foster,2008,51,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
jacksda01,Darnell Jackson,2008,52,MIA,3,138,1039,-0.90,1.20,-0.61,-0.65,-0.90,1.20,-0.61,-0.65,false
dragita01,Tadija Dragićević,2008,53,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
leunema01,Maarty Leunen,2008,54,HOU,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
taylomi01,Mike Taylor,2008,55,POR,1,51,771,-0.60,-0.40,0.38,-0.63,-0.60,-0.40,0.38,-0.63,false
kaunsa01,Sasha Kaun,2008,56,SEA,1,25,95,0.00,0.20,0.12,0.05,0.00,0.20,0.12,0.05,true
gistja01,James Gist,2008,57,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
crawfjo01,Joe Crawford,2008,58,LAL,1,2,23,0.00,0.00,0.04,0.02,0.00,0.00,0.04,0.02,false
washide02,Deron Washington,2008,59,DET,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
erdense01,Semih Erden,2008,60,BOS,2,69,928,-0.30,1.80,0.03,-0.38,-0.30,1.80,0.03,-0.38,false
griffbl01,Blake Griffin,2009,1,LAC,12,696,23406,32.10,78.10,79.83,61.81,20.60,50.80,55.57,43.56,true
thabeha01,Hasheem Thabeet,2009,2,MEM,5,224,2357,-0.40,4.80,1.70,0.20,-0.40,4.80,1.70,0.20,false
hardeja01,James Harden,2009,3,OKC,13,909,31372,70.30,145.90,142.02,140.00,40.40,75.30,82.03,85.14,true
evansty01,Tyreke Evans,2009,4,SAC,10,594,18242,13.10,28.40,26.53,32.74,10.20,21.70,19.07,23.66,true
rubiori01,Ricky Rubio,2009,5,MIN,11,665,20128,13.50,42.10,56.16,47.99,9.30,28.00,40.19,32.20,true
flynnjo01,Jonny Flynn,2009,6,MIN,3,163,3738,-1.90,-1.10,-2.97,-4.77,-0.80,0.20,-0.81,-2.08,false
curryst01,Stephen Curry,2009,7,GSW,13,797,27365,59.30,117.20,142.45,126.09,35.80,70.80,102.60,88.55,true
hilljo01,Jordan Hill,2009,8,NYK,8,409,7692,0.10,16.50,2.56,1.31,1.10,13.70,3.64,3.26,true
derozde01,DeMar DeRozan,2009,9,TOR,13,913,31174,20.90,79.30,37.20,31.99,15.10,44.70,26.05,23.25,true
jennibr01,Brandon Jennings,2009,10,MIL,9,555,16844,11.80,29.90,22.46,23.21,10.40,23.30,20.50,20.41,true
willite01,Terrence Williams,2009,11,NJN,4,153,2922,-0.60,-0.30,1.10,-1.33,-0.60,-0.30,1.10,-1.33,false
hendege02,Gerald Henderson,2009,12,CHA,8,535,13854,0.60,18.30,13.20,9.94,1.40,14.90,13.08,9.83,true
hansbty01,Tyler Hansbrough,2009,13,IND,7,428,7233,0.00,20.20,2.94,3.86,0.30,18.50,5.39,4.42,true
clarkea01,Earl Clark,2009,14,PHO,6,261,3630,-0.70,2.80,-0.90,-2.22,-0.30,3.10,-0.11,-1.18,false
dayeau01,Austin Daye,2009,15,DET,6,293,4132,0.00,4.50,3.28,0.31,0.50,5.10,3.22,1.05,true
johnsja01,James Johnson,2009,16,CHI,13,709,14582,9.40,26.60,21.10,15.93,8.60,19.80,18.80,16.97,true
holidjr01,Jrue Holiday,2009,17,PHI,13,805,26704,23.20,53.00,69.93,62.85,12.40,29.00,43.54,41.67,true
lawsoty01,Ty Lawson,2009,18,MIN,8,551,16088,13.60,42.10,31.46,34.84,12.80,34.30,28.37,30.34,true
teaguje01,Jeff Teague,2009,19,ATL,12,826,22164,14.30,52.50,45.45,34.81,10.80,33.80,35.31,26.38,true
maynoer01,Eric Maynor,2009,20,UTA,5,267,3896,-0.70,3.30,2.31,0.11,-0.70,3.30,2.31,0.11,false
collida01,Darren Collison,2009,21,NOH,11,711,20833,13.40,49.80,25.34,34.71,9.20,31.10,19.83,25.15,true
clavevi01,Victor Claver,2009,22,POR,3,80,1072,-0.40,0.20,-0.08,-0.01,-0.40,0.20,-0.08,-0.01,false
casspom01,Omri Casspi,2009,23,SAC,10,588,11959,3.30,19.60,14.52,11.12,2.90,13.70,11.58,9.93,true
mulleby01,Byron Mullens,2009,24,DAL,5,189,3446,-1.80,0.50,-1.14,-5.38,-1.80,0.50,-1.14,-5.38,false
beaubro01,Rodrigue Beaubois,2009,25,OKC,4,182,2896,1.40,4.80,4.44,3.37,1.40,4.80,4.44,3.37,false
gibsota01,Taj Gibson,2009,26,CHI,13,866,21454,6.90,57.10,37.33,24.71,4.50,28.60,24.26,17.00,true
carrode01,DeMarre Carroll,2009,27,MEM,11,578,13675,6.90,29.50,30.45,28.47,6.70,23.80,24.27,24.55,true
ellinwa01,Wayne Ellington,2009,28,MIN,13,754,15859,2.00,20.70,13.46,8.05,3.70,15.50,11.50,8.83,true
douglto01,Toney Douglas,2009,29,LAL,8,394,7511,2.30,12.30,10.41,8.04,2.90,12.20,9.93,8.36,true
eyengch01,Christian Eyenga,2009,30,CLE,2,51,1049,-0.60,-0.40,0.41,-0.37,-0.60,-0.40,0.41,-0.37,false
pendeje02,Jeff Ayres,2009,31,SAC,6,237,2322,-0.10,6.40,0.99,-1.56,0.10,6.20,1.08,-0.11,true
tayloje02,Jermaine Taylor,2009,32,WAS,2,65,786,-0.40,0.20,-0.26,-0.53,-0.40,0.20,-0.26,-0.53,false
cunnida01,Dante Cunningham,2009,33,POR,10,715,14875,1.10,24.70,9.59,0.68,2.10,15.20,8.32,4.69,true
llullse01,Sergio Llull,2009,34,DEN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
summeda01,DaJuan Summers,2009,35,DET,4,83,820,-0.80,-0.10,0.22,-0.84,-0.80,-0.10,0.22,-0.84,true
youngsa01,Sam Young,2009,36,MEM,4,249,3966,0.00,5.20,-1.92,-0.98,0.00,5.20,-1.92,-0.98,false
blairde01,DeJuan Blair,2009,37,SAS,7,424,7054,1.50,19.00,10.14,6.96,2.20,19.00,9.97,7.89,true
brockjo01,Jon Brockman,2009,38,POR,3,150,1570,-0.80,3.70,1.82,0.51,-0.80,3.70,1.82,0.51,false
jerebjo01,Jonas Jerebko,2009,39,DET,9,635,11323,2.90,25.80,16.45,11.57,2.70,17.90,13.19,9.11,true
brownde04,Derrick Brown,2009,40,CHA,3,171,2554,0.50,4.60,0.74,1.35,0.50,4.60,0.74,1.35,false
meeksjo01,Jodie Meeks,2009,41,MIL,10,539,12110,4.20,24.20,8.97,15.29,3.70,19.80,10.17,13.21,true
beverpa01,Patrick Beverley,2009,42,LAL,10,495,13655,10.40,32.80,36.89,36.45,6.80,22.30,29.13,29.78,true
thornma01,Marcus Thornton,2009,43,MIA,8,483,11299,6.20,19.90,9.22,13.42,5.70,16.50,8.99,13.98,true
budinch01,Chase Budinger,2009,44,DET,7,407,7998,2.90,13.80,9.41,7.79,3.00,12.20,8.75,8.26,true
calatni01,Nick Calathes,2009,45,MIN,2,129,2011,0.70,2.60,4.29,4.74,0.70,2.60,4.29,4.74,false
greenda02,Danny Green,2009,46,CLE,13,783,20034,20.20,48.10,69.11,55.51,12.80,28.70,47.50,36.24,true
norelhe01,Henk Norel,2009,47,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
griffta01,Taylor Griffin,2009,48,PHO,1,8,32,-0.10,0.00,0.05,-0.04,-0.10,0.00,0.05,-0.04,false
gladyse01,Sergiy Gladyr,2009,49,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
sutongo01,Goran Suton,2009,50,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
mcclija01,Jack McClinton,2009,51,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
priceaj01,A.J. Price,2009,52,IND,6,261,3929,0.60,4.70,5.02,3.90,0.80,4.70,4.94,4.08,false
decolna01,Nando De Colo,2009,53,SAS,2,119,1414,0.50,2.30,0.12,0.76,0.50,2.30,0.12,0.76,false
vadenro01,Robert Vaden,2009,54,CHA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
millspa02,Patty Mills,2009,55,POR,13,775,15774,9.40,34.80,29.29,26.76,7.00,23.10,23.73,21.21,true
nivinah01,Ahman Nivins,2009,56,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
preldem01,Emir Preldžić,2009,57,PHO,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hudsole01,Lester Hudson,2009,58,BOS,4,57,594,0.00,0.30,0.90,0.22,0.00,0.30,0.90,0.22,false
elonuch01,Chinemelu Elonu,2009,59,LAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
doziero01,Robert Dozier,2009,60,MIA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
walljo01,John Wall,2010,1,WAS,10,613,21833,24.10,44.10,61.88,43.65,18.70,34.70,52.32,34.14,true
turneev01,Evan Turner,2010,2,PHI,10,705,18938,0.40,20.20,6.11,4.08,2.20,13.80,8.37,6.09,true
favorde01,Derrick Favors,2010,3,NJN,12,779,19001,13.90,59.80,41.85,32.08,10.70,36.40,28.54,25.70,true
johnswe01,Wesley Johnson,2010,4,MIN,9,609,13472,1.40,10.70,9.07,4.59,2.10,9.20,9.01,6.41,true
couside01,DeMarcus Cousins,2010,5,SAC,11,623,19078,21.80,46.30,49.43,42.81,18.80,31.90,39.94,38.38,true
udohek01,Ekpe Udoh,2010,6,GSW,7,384,5694,0.80,10.60,10.47,1.93,1.90,10.30,10.59,4.15,true
monrogr01,Greg Monroe,2010,7,DET,10,635,17538,15.30,50.00,28.43,27.00,11.40,33.80,22.95,20.84,true
aminual01,Al-Farouq Aminu,2010,8,LAC,11,711,17698,6.40,27.70,40.99,27.91,6.00,20.40,31.93,20.99,true
haywago01,Gordon Hayward,2010,9,UTA,12,723,22527,22.70,59.70,47.74,41.31,15.90,39.10,37.52,32.31,true
georgpa01,Paul George,2010,10,IND,12,732,24588,37.80,76.50,101.37,85.90,24.50,49.80,70.81,60.29,true
aldrico01,Cole Aldrich,2010,11,NOH,8,339,3389,1.80,9.60,5.19,3.29,2.10,8.80,4.77,3.58,true
henryxa01,Xavier Henry,2010,12,MEM,5,185,2905,-1.70,0.60,1.83,-0.31,-1.70,0.60,1.83,-0.31,false
davised01,Ed Davis,2010,13,TOR,12,703,13667,6.10,43.00,22.53,16.04,5.50,29.10,18.19,15.71,true
pattepa01,Patrick Patterson,2010,14,HOU,11,719,14923,7.50,31.70,25.24,16.16,6.10,20.90,25.42,17.05,true
sandela01,Larry Sanders,2010,15,MIL,6,238,4635,1.30,10.30,11.44,6.16,1.60,10.30,11.42,6.98,true
babbilu01,Luke Babbitt,2010,16,MIN,8,381,5332,-0.20,7.10,4.92,2.68,0.30,6.10,4.99,3.44,true
serapke01,Kevin Séraphin,2010,17,CHI,7,423,6430,-3.70,5.90,-1.94,-5.60,-1.40,6.00,1.72,-1.01,false
bledser01,Eric Bledsoe,2010,18,OKC,12,740,20672,18.80,46.00,54.92,39.05,13.70,31.50,42.17,31.08,true
bradlav01,Avery Bradley,2010,19,BOS,12,629,17482,-1.30,16.90,15.71,14.58,2.00,14.60,13.97,13.10,true
anderja01,James Anderson,2010,20,SAS,5,247,4320,-0.80,3.30,2.02,-0.72,-0.80,3.30,2.02,-0.72,true
brackcr01,Craig Brackins,2010,21,OKC,2,17,121,-0.30,-0.20,0.15,-0.25,-0.30,-0.20,0.15,-0.25,false
williel01,Elliot Williams,2010,22,POR,4,109,1470,-1.10,0.70,-0.52,-2.30,-1.10,0.70,-0.52,-2.30,true
booketr01,Trevor Booker,2010,23,MIN,8,532,10872,4.10,26.10,10.80,10.62,3.20,18.30,9.48,9.82,true
jamesda01,Damion James,2010,24,ATL,4,39,623,-0.30,-0.10,1.00,-0.10,-0.30,-0.10,1.00,-0.10,false
jonesdo02,Dominique Jones,2010,25,MEM,3,80,741,-0.10,0.20,0.43,-0.25,-0.10,0.20,0.43,-0.25,false
pondequ01,Quincy Pondexter,2010,26,OKC,7,355,5530,0.30,9.70,-0.25,1.84,0.70,9.50,0.93,3.04,true
crawfjo02,Jordan Crawford,2010,27,NJN,6,281,6843,1.20,6.30,-1.20,-0.25,1.70,6.90,0.48,1.73,true
vasqugr01,Greivis Vásquez,2010,28,MEM,7,401,9520,1.90,12.70,13.83,8.17,2.70,13.00,14.57,9.25,false
ortonda01,Daniel Orton,2010,29,ORL,3,51,542,-0.10,1.10,0.73,0.39,-0.10,1.10,0.73,0.39,false
haywala01,Lazar Hayward,2010,30,WAS,3,72,591,-0.30,0.30,0.07,-0.38,-0.30,0.30,0.07,-0.38,false
pleisti01,Tibor Pleiß,2010,31,NJN,1,12,82,-0.20,-0.10,0.13,-0.33,-0.20,-0.10,0.13,-0.33,false
pittmde01,Dexter Pittman,2010,32,MIA,4,50,347,-0.40,0.40,0.01,-0.09,-0.40,0.40,0.01,-0.09,false
whiteha01,Hassan Whiteside,2010,33,SAC,10,479,11982,13.80,48.90,39.55,27.46,11.70,39.90,35.96,24.98,true
johnsar02,Armon Johnson,2010,34,POR,2,47,401,-0.20,-0.20,0.06,-0.54,-0.20,-0.20,0.06,-0.54,false
bjeline01,Nemanja Bjelica,2010,35,WAS,7,415,8583,4.80,18.50,12.70,15.26,4.70,16.10,12.70,15.26,true
whitete01,Terrico White,2010,36,DET,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hobsoda01,Darington Hobson,2010,37,MIL,1,5,39,-0.10,-0.20,0.07,-0.10,-0.10,-0.20,0.07,-0.10,false
rautian01,Andy Rautins,2010,38,NYK,1,5,24,-0.10,-0.20,0.04,-0.10,-0.10,-0.20,0.04,-0.10,true
fieldla01,Landry Fields,2010,39,NYK,5,255,6010,2.70,10.50,10.89,8.67,2.70,10.50,10.89,8.67,false
stephla01,Lance Stephenson,2010,40,IND,10,517,11998,2.30,16.80,15.97,5.56,4.00,18.00,17.82,9.25,true
varnaja01,Jarvis Varnado,2010,41,MIA,2,37,397,-0.10,0.70,0.62,-0.21,-0.10,0.70,0.62,-0.21,false
butleda03,Da'Sean Butler,2010,42,MIA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
ebankde01,Devin Ebanks,2010,43,LAL,3,63,711,-0.50,0.60,0.44,-0.20,-0.50,0.60,0.44,-0.20,false
jordaje01,Jerome Jordan,2010,44,MIL,2,65,491,0.20,1.70,0.37,0.13,0.20,1.70,0.37,0.13,false
prestpa01,Paulão Prestes,2010,45,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
lawalga01,Gani Lawal,2010,46,PHO,1,1,2,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,false
galloti01,Tiny Gallon,2010,47,MIL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
willila01,Latavious Williams,2010,48,MIA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
richary01,Ryan Richards,2010,49,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
alabiso01,Solomon Alabi,2010,50,DAL,2,26,181,-0.10,0.00,0.31,-0.13,-0.10,0.00,0.31,-0.13,false
rollema01,Magnum Rolle,2010,51,OKC,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
haranlu01,Luke Harangody,2010,52,BOS,2,70,871,-0.40,0.80,0.45,-0.07,-0.40,0.80,0.45,-0.07,false
sypa01,Pape Sy,2010,53,ATL,1,3,21,0.00,0.00,0.05,-0.04,0.00,0.00,0.05,-0.04,false
warrewi01,Willie Warren,2010,54,LAC,1,19,134,0.00,0.20,0.25,0.13,0.00,0.20,0.25,0.13,false
evansje01,Jeremy Evans,2010,55,UTA,7,250,2626,1.90,8.10,4.81,5.47,1.80,7.50,4.40,5.51,true
ndiayha01,Hamady N'Diaye,2010,56,MIN,3,33,157,-0.20,0.10,0.22,-0.41,-0.20,0.10,0.22,-0.41,false
reidry01,Ryan Reid,2010,57,IND,1,5,17,0.00,0.10,0.03,0.02,0.00,0.10,0.03,0.02,false
caracde01,Derrick Caracter,2010,58,LAL,1,41,215,-0.30,0.30,-0.04,-0.32,-0.30,0.30,-0.04,-0.32,false
robinst01,Stanley Robinson,2010,59,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
collidw01,Dwayne Collins,2010,60,PHO,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
irvinky01,Kyrie Irving,2011,1,CLE,11,583,19745,32.90,68.80,60.61,53.05,20.80,44.70,45.24,40.01,true
willide02,Derrick Williams,2011,2,MIN,7,428,8864,0.80,14.20,2.24,-6.24,1.00,13.10,2.69,-2.48,true
kanteen01,Enes Freedom,2011,3,UTA,11,734,15964,7.50,52.30,9.91,10.35,7.10,35.40,9.45,14.07,true
thomptr01,Tristan Thompson,2011,4,CLE,11,701,19087,1.30,46.60,25.72,16.75,2.90,33.70,23.84,18.02,true
valanjo01,Jonas Valančiūnas,2011,5,TOR,10,656,17008,13.10,63.70,30.66,24.08,8.80,38.50,23.62,19.60,false
veselja01,Jan Veselý,2011,6,WAS,3,162,2455,-0.40,4.00,2.13,1.58,-0.40,4.00,2.13,1.58,false
biyombi01,Bismack Biyombo,2011,7,SAC,11,704,14260,-2.20,28.00,12.34,-5.66,1.40,18.90,13.09,2.75,true
knighbr03,Brandon Knight,2011,8,DET,9,449,13191,1.50,11.80,9.50,2.98,3.40,11.40,9.99,4.47,true
walkeke02,Kemba Walker,2011,9,CHA,11,728,24372,29.70,59.50,69.68,72.68,20.00,39.90,52.98,54.36,true
fredeji01,Jimmer Fredette,2011,10,MIL,6,241,3213,-0.50,2.20,0.92,-0.89,-0.10,2.40,1.40,0.30,true
thompkl01,Klay Thompson,2011,11,GSW,8,615,20340,14.10,46.80,71.08,49.87,11.70,35.90,59.54,38.54,true
burksal01,Alec Burks,2011,12,UTA,11,581,13060,4.50,22.90,9.12,6.82,4.00,14.90,7.15,6.38,true
morrima02,Markieff Morris,2011,13,PHO,11,708,17613,2.80,26.90,22.69,10.19,3.40,20.10,21.33,10.24,true
morrima03,Marcus Morris,2011,14,HOU,11,681,18399,7.10,34.90,26.10,16.59,5.20,22.00,22.72,15.13,true
leonaka01,Kawhi Leonard,2011,15,IND,10,576,18025,40.40,83.20,102.56,82.60,27.80,54.30,71.71,62.57,true
vucevni01,Nikola Vučević,2011,16,PHI,11,696,21384,23.30,56.40,47.81,32.08,17.00,35.50,35.22,25.43,false
shumpim01,Iman Shumpert,2011,17,NYK,10,461,11470,0.80,12.90,20.05,13.93,1.20,10.00,17.57,12.21,true
singlch01,Chris Singleton,2011,18,WAS,3,148,2605,-0.90,2.20,2.82,1.37,-0.90,2.20,2.82,1.37,false
harrito02,Tobias Harris,2011,19,CHA,11,708,22056,17.40,54.70,37.28,21.00,12.60,34.30,29.15,17.59,true
motiedo01,Donatas Motiejūnas,2011,20,MIN,6,251,4566,-0.50,7.20,5.47,1.74,0.70,7.30,5.43,3.26,false
smithno01,Nolan Smith,2011,21,POR,2,84,829,-0.90,-0.80,-0.94,-1.41,-0.90,-0.80,-0.94,-1.41,false
farieke01,Kenneth Faried,2011,22,DEN,8,478,11728,7.40,38.70,26.68,16.61,6.40,30.00,22.60,14.85,true
mirotni01,Nikola Mirotić,2011,23,HOU,5,319,7718,7.10,20.90,23.74,16.74,7.10,20.90,23.74,16.74,false
